anio,consumo,marca
2002,0.5,brandy
2002,0.1,brandy
2002,0.2,brandy
2002,0.3,brandy
2002,0.1,brandy
2002,0.1,brandy
2002,0.5,brandy
2002,0.6,brandy
2002,,brandy
2002,0.1,brandy
2002,0.1,brandy
2002,0.6,brandy
2002,0.2,brandy
2002,0.2,brandy
2002,0.1,brandy
2002,0.1,brandy
2002,0.9,brandy
2002,0.4,brandy
2002,0.6,brandy
2002,1.2,brandy
2002,0.2,brandy
2002,0.2,brandy
2002,0.3,brandy
2002,0.3,brandy
2002,0.2,brandy
2002,0.3,brandy
2002,0.1,brandy
2002,0.4,brandy
2002,0.1,brandy
2002,0.1,brandy
2002,0.1,brandy
2002,0.5,brandy
2002,0.1,brandy
2002,0.3,brandy
2002,0.1,brandy
2002,0.2,brandy
2002,0.9,brandy
2002,0.2,brandy
2002,0.5,brandy
2002,0.5,brandy
2002,,brandy
2002,0.1,brandy
2002,0.2,brandy
2002,0.4,brandy
2002,0.3,brandy
2002,0.1,brandy
2002,0.2,brandy
2002,0.3,brandy
2002,0.2,brandy
2002,0.6,brandy
2002,0.1,brandy
2002,0.2,brandy
2002,0.3,brandy
2002,0.6,brandy
2002,0.6,brandy
2002,0.5,brandy
2002,,brandy
2002,0.2,brandy
2002,0.3,brandy
2002,0.3,brandy
2002,0.6,brandy
2002,0.3,brandy
2003,0.5,brandy
2003,0.1,brandy
2003,0.2,brandy
2003,1.3,brandy
2003,0.2,brandy
2003,0.2,brandy
2003,0.1,brandy
2003,0.1,brandy
2003,0.1,brandy
2003,0.2,brandy
2003,0.5,brandy
2003,0.6,brandy
2003,0.3,brandy
2003,0.2,brandy
2003,0.2,brandy
2003,0.1,brandy
2003,0.2,brandy
2003,0.5,brandy
2003,0.3,brandy
2003,0.7,brandy
2003,1.1,brandy
2003,0.1,brandy
2003,0.3,brandy
2003,1.2,brandy
2003,0.2,brandy
2003,0.2,brandy
2003,0.3,brandy
2003,0.1,brandy
2003,0.1,brandy
2003,0.4,brandy
2003,0.6,brandy
2003,,brandy
2003,0.1,brandy
2003,0.3,brandy
2003,0.6,brandy
2003,0.2,brandy
2003,0.4,brandy
2003,0.2,brandy
2003,0.1,brandy
2003,0.9,brandy
2003,0.4,brandy
2003,0.7,brandy
2003,1.3,brandy
2003,0.2,brandy
2003,0.2,brandy
2003,0.3,brandy
2003,0.3,brandy
2003,0.2,brandy
2003,0.3,brandy
2003,0.1,brandy
2003,0.4,brandy
2003,0.2,brandy
2003,0.1,brandy
2003,0.1,brandy
2003,0.5,brandy
2003,0.1,brandy
2003,0.3,brandy
2003,0.2,brandy
2003,0.3,brandy
2003,1,brandy
2003,0.2,brandy
2003,0.7,brandy
2003,0.5,brandy
2003,,brandy
2003,0.1,brandy
2003,0.3,brandy
2003,0.5,brandy
2003,0.3,brandy
2003,0.2,brandy
2003,0.2,brandy
2003,0.4,brandy
2003,0.2,brandy
2003,0.5,brandy
2003,0.1,brandy
2003,0.3,brandy
2003,0.4,brandy
2003,0.5,brandy
2003,0.5,brandy
2003,0.7,brandy
2003,,brandy
2003,0.2,brandy
2003,0.9,brandy
2003,0.3,brandy
2003,0.5,brandy
2003,0.1,brandy
2004,0.3,brandy
2004,0.2,brandy
2004,0.2,brandy
2004,0.5,brandy
2004,0.2,brandy
2004,0.2,brandy
2004,0.1,brandy
2004,0.1,brandy
2004,0.1,brandy
2004,0.2,brandy
2004,0.5,brandy
2004,0.7,brandy
2004,0.4,brandy
2004,0.3,brandy
2004,0.2,brandy
2004,1.8,brandy
2004,0.4,brandy
2004,0.8,brandy
2004,0.7,brandy
2004,0.7,brandy
2004,1,brandy
2004,0.2,brandy
2004,0.3,brandy
2004,1.1,brandy
2004,0.3,brandy
2004,0.5,brandy
2004,0.3,brandy
2004,0.1,brandy
2004,0.1,brandy
2004,0.3,brandy
2004,0.3,brandy
2004,,brandy
2004,0.1,brandy
2004,0.3,brandy
2004,0.7,brandy
2004,0.2,brandy
2004,0.5,brandy
2004,0.1,brandy
2004,0.1,brandy
2004,1,brandy
2004,0.8,brandy
2004,0.7,brandy
2004,0.5,brandy
2004,0.2,brandy
2004,0.2,brandy
2004,0.2,brandy
2004,0.3,brandy
2004,0.2,brandy
2004,0.3,brandy
2004,0.2,brandy
2004,0.7,brandy
2004,0.3,brandy
2004,0.2,brandy
2004,0.1,brandy
2004,0.5,brandy
2004,0,brandy
2004,0.3,brandy
2004,0.2,brandy
2004,0.2,brandy
2004,0.8,brandy
2004,0.1,brandy
2004,0.8,brandy
2004,0.6,brandy
2004,,brandy
2004,0.1,brandy
2004,0.3,brandy
2004,0.5,brandy
2004,0.3,brandy
2004,0.2,brandy
2004,0.3,brandy
2004,0.1,brandy
2004,0.2,brandy
2004,0.5,brandy
2004,0.2,brandy
2004,0.3,brandy
2004,0.4,brandy
2004,0.8,brandy
2004,0.5,brandy
2004,0.8,brandy
2004,,brandy
2004,0.2,brandy
2004,1.1,brandy
2004,0.3,brandy
2004,0.5,brandy
2004,0.1,brandy
2005,0.4,brandy
2005,0.2,brandy
2005,0.2,brandy
2005,0.6,brandy
2005,0.2,brandy
2005,0.2,brandy
2005,0.1,brandy
2005,0.2,brandy
2005,0.1,brandy
2005,0.3,brandy
2005,0.4,brandy
2005,0.7,brandy
2005,0.3,brandy
2005,0.3,brandy
2005,0.1,brandy
2005,1.2,brandy
2005,0.4,brandy
2005,,brandy
2005,0.9,brandy
2005,0.6,brandy
2005,1,brandy
2005,0.2,brandy
2005,0.3,brandy
2005,1.4,brandy
2005,0.4,brandy
2005,0.5,brandy
2005,0.4,brandy
2005,0.2,brandy
2005,0.1,brandy
2005,0.3,brandy
2005,0.3,brandy
2005,,brandy
2005,0.1,brandy
2005,0.3,brandy
2005,0.8,brandy
2005,0.2,brandy
2005,0.7,brandy
2005,0.1,brandy
2005,0.1,brandy
2005,1,brandy
2005,1.1,brandy
2005,0.7,brandy
2005,0.6,brandy
2005,0.3,brandy
2005,0.2,brandy
2005,0.2,brandy
2005,0.3,brandy
2005,0.3,brandy
2005,0.3,brandy
2005,0.2,brandy
2005,0.4,brandy
2005,0.6,brandy
2005,0.2,brandy
2005,0.1,brandy
2005,0.6,brandy
2005,0.1,brandy
2005,0.4,brandy
2005,0.2,brandy
2005,0.3,brandy
2005,1.1,brandy
2005,0.2,brandy
2005,1,brandy
2005,0.6,brandy
2005,,brandy
2005,0.1,brandy
2005,0.3,brandy
2005,0.5,brandy
2005,0.2,brandy
2005,0.2,brandy
2005,0.3,brandy
2005,0.1,brandy
2005,0.2,brandy
2005,0.5,brandy
2005,0.2,brandy
2005,0.3,brandy
2005,0.5,brandy
2005,0.8,brandy
2005,0.5,brandy
2005,0.8,brandy
2005,,brandy
2005,0.2,brandy
2005,0.7,brandy
2005,0.4,brandy
2005,0.5,brandy
2005,0.2,brandy
2006,0.3,brandy
2006,0.2,brandy
2006,0.3,brandy
2006,0.7,brandy
2006,0.2,brandy
2006,0.2,brandy
2006,0.1,brandy
2006,0.2,brandy
2006,0.1,brandy
2006,0.3,brandy
2006,0.4,brandy
2006,0.6,brandy
2006,0.4,brandy
2006,0.4,brandy
2006,0.1,brandy
2006,1.3,brandy
2006,0.4,brandy
2006,,brandy
2006,1,brandy
2006,0.5,brandy
2006,1,brandy
2006,0.2,brandy
2006,0.4,brandy
2006,1.2,brandy
2006,0.4,brandy
2006,0.5,brandy
2006,0.4,brandy
2006,0.2,brandy
2006,0.2,brandy
2006,0.5,brandy
2006,0.3,brandy
2006,,brandy
2006,0.2,brandy
2006,0.3,brandy
2006,0.9,brandy
2006,0.2,brandy
2006,0.7,brandy
2006,0.2,brandy
2006,0.1,brandy
2006,1.2,brandy
2006,1.3,brandy
2006,0.8,brandy
2006,0.7,brandy
2006,0.3,brandy
2006,0.2,brandy
2006,0.2,brandy
2006,0.3,brandy
2006,0.3,brandy
2006,0.3,brandy
2006,0.1,brandy
2006,0.5,brandy
2006,0.6,brandy
2006,0.2,brandy
2006,0.1,brandy
2006,0.6,brandy
2006,0.1,brandy
2006,0.4,brandy
2006,0.2,brandy
2006,0.3,brandy
2006,1.4,brandy
2006,0.2,brandy
2006,1.1,brandy
2006,0.6,brandy
2006,,brandy
2006,0.1,brandy
2006,0.3,brandy
2006,0.6,brandy
2006,0.2,brandy
2006,0.2,brandy
2006,0.4,brandy
2006,0.1,brandy
2006,0.3,brandy
2006,0.4,brandy
2006,0.2,brandy
2006,0.4,brandy
2006,0.6,brandy
2006,0.7,brandy
2006,0.4,brandy
2006,0.9,brandy
2006,,brandy
2006,0.2,brandy
2006,0.7,brandy
2006,0.4,brandy
2006,0.4,brandy
2006,0.3,brandy
2007,0.5,brandy
2007,0.2,brandy
2007,0.3,brandy
2007,0.8,brandy
2007,0.3,brandy
2007,0.2,brandy
2007,0.2,brandy
2007,0.2,brandy
2007,0.1,brandy
2007,0.4,brandy
2007,0.4,brandy
2007,0.4,brandy
2007,0.5,brandy
2007,0.3,brandy
2007,0.4,brandy
2007,0.2,brandy
2007,0.4,brandy
2007,,brandy
2007,0.3,brandy
2007,0.4,brandy
2007,0.9,brandy
2007,0.3,brandy
2007,0.5,brandy
2007,1.5,brandy
2007,0.4,brandy
2007,0.6,brandy
2007,0.9,brandy
2007,0.4,brandy
2007,0.4,brandy
2007,0.5,brandy
2007,0.5,brandy
2007,,brandy
2007,0.3,brandy
2007,0.4,brandy
2007,1.1,brandy
2007,0.3,brandy
2007,0.9,brandy
2007,0.2,brandy
2007,0.2,brandy
2007,1.5,brandy
2007,1.4,brandy
2007,0.9,brandy
2007,0.8,brandy
2007,0.5,brandy
2007,0.6,brandy
2007,0.5,brandy
2007,0.2,brandy
2007,0.4,brandy
2007,0.3,brandy
2007,0.2,brandy
2007,0.6,brandy
2007,0.7,brandy
2007,0.4,brandy
2007,0.3,brandy
2007,0.7,brandy
2007,0.2,brandy
2007,0.4,brandy
2007,0.3,brandy
2007,0.5,brandy
2007,1.4,brandy
2007,0.3,brandy
2007,0.8,brandy
2007,0.6,brandy
2007,,brandy
2007,0.1,brandy
2007,0.4,brandy
2007,0.6,brandy
2007,0.3,brandy
2007,0.3,brandy
2007,0.4,brandy
2007,0.6,brandy
2007,0.4,brandy
2007,1.1,brandy
2007,0.3,brandy
2007,0.4,brandy
2007,0.7,brandy
2007,1,brandy
2007,1.1,brandy
2007,0.9,brandy
2007,,brandy
2007,0.4,brandy
2007,0.8,brandy
2007,0.5,brandy
2007,1.1,brandy
2007,0.6,brandy
2008,0.9,brandy
2008,0.3,brandy
2008,0.5,brandy
2008,0.9,brandy
2008,0.4,brandy
2008,0.2,brandy
2008,0.3,brandy
2008,0.3,brandy
2008,0.1,brandy
2008,0.6,brandy
2008,0.5,brandy
2008,0.6,brandy
2008,0.6,brandy
2008,0.3,brandy
2008,0.4,brandy
2008,0.3,brandy
2008,0.4,brandy
2008,,brandy
2008,0.5,brandy
2008,0.4,brandy
2008,1.7,brandy
2008,0.4,brandy
2008,0.7,brandy
2008,1.7,brandy
2008,0.5,brandy
2008,0.8,brandy
2008,0.7,brandy
2008,0.5,brandy
2008,0.4,brandy
2008,0.6,brandy
2008,0.6,brandy
2008,,brandy
2008,0.4,brandy
2008,0.4,brandy
2008,1.5,brandy
2008,0.4,brandy
2008,1.1,brandy
2008,0.3,brandy
2008,0.2,brandy
2008,1.6,brandy
2008,1.6,brandy
2008,1.3,brandy
2008,0.9,brandy
2008,0.6,brandy
2008,0.8,brandy
2008,0.6,brandy
2008,0.3,brandy
2008,0.4,brandy
2008,0.4,brandy
2008,0.3,brandy
2008,0.7,brandy
2008,0.7,brandy
2008,0.7,brandy
2008,0.4,brandy
2008,0.8,brandy
2008,0.3,brandy
2008,0.5,brandy
2008,0.4,brandy
2008,0.6,brandy
2008,2.1,brandy
2008,0.6,brandy
2008,1.5,brandy
2008,0.9,brandy
2008,,brandy
2008,0.1,brandy
2008,0.6,brandy
2008,0.7,brandy
2008,0.3,brandy
2008,0.4,brandy
2008,1,brandy
2008,0.7,brandy
2008,0.5,brandy
2008,1.1,brandy
2008,0.4,brandy
2008,0.4,brandy
2008,1.1,brandy
2008,0.7,brandy
2008,1.1,brandy
2008,0.6,brandy
2008,,brandy
2008,0.5,brandy
2008,1.3,brandy
2008,0.6,brandy
2008,1.1,brandy
2008,0.7,brandy
2009,1.2,brandy
2009,0.3,brandy
2009,0.5,brandy
2009,1.1,brandy
2009,0.4,brandy
2009,0.2,brandy
2009,0.3,brandy
2009,0.3,brandy
2009,0.2,brandy
2009,0.6,brandy
2009,0.5,brandy
2009,0.5,brandy
2009,0.6,brandy
2009,0.3,brandy
2009,0.4,brandy
2009,0.4,brandy
2009,0.5,brandy
2009,,brandy
2009,0.4,brandy
2009,0.4,brandy
2009,1.6,brandy
2009,0.4,brandy
2009,0.8,brandy
2009,1.8,brandy
2009,0.5,brandy
2009,1,brandy
2009,0.7,brandy
2009,0.5,brandy
2009,0.4,brandy
2009,0.6,brandy
2009,0.6,brandy
2009,,brandy
2009,0.3,brandy
2009,0.4,brandy
2009,1.9,brandy
2009,0.4,brandy
2009,1.2,brandy
2009,0.3,brandy
2009,0.2,brandy
2009,1.8,brandy
2009,1.4,brandy
2009,1.4,brandy
2009,1.1,brandy
2009,0.6,brandy
2009,0.8,brandy
2009,0.6,brandy
2009,0.3,brandy
2009,0.2,brandy
2009,0.5,brandy
2009,0.3,brandy
2009,0.6,brandy
2009,0.8,brandy
2009,0.7,brandy
2009,0.4,brandy
2009,0.8,brandy
2009,0.3,brandy
2009,0.5,brandy
2009,0.4,brandy
2009,0.5,brandy
2009,1.3,brandy
2009,0.7,brandy
2009,1.4,brandy
2009,0.8,brandy
2009,,brandy
2009,0.2,brandy
2009,0.6,brandy
2009,0.8,brandy
2009,0.3,brandy
2009,0.4,brandy
2009,0.9,brandy
2009,0.7,brandy
2009,0.5,brandy
2009,1.3,brandy
2009,0.4,brandy
2009,0.4,brandy
2009,0.9,brandy
2009,0.4,brandy
2009,1.3,brandy
2009,0.6,brandy
2009,,brandy
2009,0.5,brandy
2009,1.5,brandy
2009,0.7,brandy
2009,1.3,brandy
2009,0.7,brandy
2010,1,brandy
2010,0.4,brandy
2010,0.6,brandy
2010,1.2,brandy
2010,0.5,brandy
2010,0.2,brandy
2010,0.4,brandy
2010,0.4,brandy
2010,0.3,brandy
2010,0.6,brandy
2010,0.5,brandy
2010,0.4,brandy
2010,0.5,brandy
2010,0.3,brandy
2010,0.4,brandy
2010,0.4,brandy
2010,0.5,brandy
2010,,brandy
2010,0.5,brandy
2010,0.4,brandy
2010,1.9,brandy
2010,0.4,brandy
2010,0.8,brandy
2010,1.8,brandy
2010,0.5,brandy
2010,1.2,brandy
2010,0.6,brandy
2010,0.5,brandy
2010,0.5,brandy
2010,0.6,brandy
2010,0.7,brandy
2010,,brandy
2010,0.4,brandy
2010,0.4,brandy
2010,2,brandy
2010,0.5,brandy
2010,1.5,brandy
2010,0.4,brandy
2010,0.3,brandy
2010,1.8,brandy
2010,1.4,brandy
2010,1.5,brandy
2010,1.2,brandy
2010,0.7,brandy
2010,0.9,brandy
2010,0.7,brandy
2010,0.4,brandy
2010,0.3,brandy
2010,0.4,brandy
2010,0.3,brandy
2010,0.6,brandy
2010,0.8,brandy
2010,0.9,brandy
2010,0.4,brandy
2010,1,brandy
2010,0.4,brandy
2010,0.6,brandy
2010,0.5,brandy
2010,0.6,brandy
2010,1.2,brandy
2010,0.6,brandy
2010,1.5,brandy
2010,0.9,brandy
2010,,brandy
2010,0.3,brandy
2010,0.7,brandy
2010,0.8,brandy
2010,0.4,brandy
2010,0.5,brandy
2010,0.8,brandy
2010,0.7,brandy
2010,0.6,brandy
2010,1.3,brandy
2010,0.5,brandy
2010,0.5,brandy
2010,1.1,brandy
2010,0.6,brandy
2010,1.3,brandy
2010,0.6,brandy
2010,,brandy
2010,0.5,brandy
2010,1.4,brandy
2010,0.7,brandy
2010,1.3,brandy
2010,0.8,brandy
2011,0.75,brandy
2011,0.4,brandy
2011,0.64,brandy
2011,1.24,brandy
2011,0.56,brandy
2011,0.28,brandy
2011,0.56,brandy
2011,0.43,brandy
2011,0.24,brandy
2011,0.64,brandy
2011,0.6,brandy
2011,0.64,brandy
2011,0.44,brandy
2011,0.37,brandy
2011,0.5,brandy
2011,0.45,brandy
2011,0.57,brandy
2011,,brandy
2011,0.51,brandy
2011,0.39,brandy
2011,2.13,brandy
2011,0.42,brandy
2011,0.86,brandy
2011,1.76,brandy
2011,0.46,brandy
2011,1.6,brandy
2011,0.61,brandy
2011,0.55,brandy
2011,0.51,brandy
2011,0.92,brandy
2011,0.75,brandy
2011,,brandy
2011,0.42,brandy
2011,0.49,brandy
2011,1.62,brandy
2011,0.45,brandy
2011,1.6,brandy
2011,0.42,brandy
2011,0.35,brandy
2011,1.8,brandy
2011,1.31,brandy
2011,1.52,brandy
2011,1.75,brandy
2011,0.65,brandy
2011,1.06,brandy
2011,0.69,brandy
2011,0.44,brandy
2011,0.3,brandy
2011,0.47,brandy
2011,0.39,brandy
2011,0.64,brandy
2011,0.82,brandy
2011,0.88,brandy
2011,0.52,brandy
2011,1.09,brandy
2011,0.37,brandy
2011,0.6,brandy
2011,0.5,brandy
2011,0.7,brandy
2011,1.13,brandy
2011,0.58,brandy
2011,1.52,brandy
2011,0.9,brandy
2011,,brandy
2011,0.26,brandy
2011,0.73,brandy
2011,0.94,brandy
2011,0.45,brandy
2011,0.49,brandy
2011,0.81,brandy
2011,0.75,brandy
2011,0.5,brandy
2011,1.29,brandy
2011,0.72,brandy
2011,0.53,brandy
2011,1.09,brandy
2011,0.76,brandy
2011,1.66,brandy
2011,0.55,brandy
2011,,brandy
2011,0.62,brandy
2011,1.58,brandy
2011,0.65,brandy
2011,1.78,brandy
2011,0.85,brandy
2012,0.7,brandy
2012,0.4,brandy
2012,0.6,brandy
2012,1.1,brandy
2012,0.7,brandy
2012,0.4,brandy
2012,0.7,brandy
2012,0.5,brandy
2012,0.3,brandy
2012,0.7,brandy
2012,0.5,brandy
2012,0.8,brandy
2012,0.6,brandy
2012,0.4,brandy
2012,0.5,brandy
2012,0.4,brandy
2012,0.6,brandy
2012,,brandy
2012,0.6,brandy
2012,0.3,brandy
2012,2.3,brandy
2012,0.5,brandy
2012,0.9,brandy
2012,1.8,brandy
2012,0.4,brandy
2012,1.4,brandy
2012,0.7,brandy
2012,0.6,brandy
2012,0.5,brandy
2012,0.9,brandy
2012,0.8,brandy
2012,,brandy
2012,0.4,brandy
2012,0.6,brandy
2012,1.5,brandy
2012,0.5,brandy
2012,2.1,brandy
2012,0.6,brandy
2012,0.4,brandy
2012,1.7,brandy
2012,1.5,brandy
2012,1.7,brandy
2012,1.4,brandy
2012,0.7,brandy
2012,1.1,brandy
2012,0.8,brandy
2012,0.5,brandy
2012,0.4,brandy
2012,0.5,brandy
2012,0.4,brandy
2012,0.8,brandy
2012,0.8,brandy
2012,0.9,brandy
2012,0.5,brandy
2012,1.3,brandy
2012,0.4,brandy
2012,0.7,brandy
2012,0.6,brandy
2012,0.7,brandy
2012,1.3,brandy
2012,0.6,brandy
2012,1.4,brandy
2012,0.9,brandy
2012,,brandy
2012,0.3,brandy
2012,1,brandy
2012,1,brandy
2012,0.5,brandy
2012,0.6,brandy
2012,1,brandy
2012,0.8,brandy
2012,0.6,brandy
2012,1.3,brandy
2012,0.6,brandy
2012,0.5,brandy
2012,1,brandy
2012,0.6,brandy
2012,1.6,brandy
2012,0.6,brandy
2012,,brandy
2012,0.6,brandy
2012,1.6,brandy
2012,0.7,brandy
2012,1.8,brandy
2012,1.1,brandy
2013,0.7,brandy
2013,0.4,brandy
2013,0.7,brandy
2013,1.1,brandy
2013,0.6,brandy
2013,0.6,brandy
2013,0.6,brandy
2013,0.5,brandy
2013,0.3,brandy
2013,0.8,brandy
2013,0.5,brandy
2013,0.7,brandy
2013,0.5,brandy
2013,0.3,brandy
2013,0.5,brandy
2013,0.4,brandy
2013,0.6,brandy
2013,,brandy
2013,0.6,brandy
2013,0.2,brandy
2013,2.1,brandy
2013,0.4,brandy
2013,0.9,brandy
2013,1.8,brandy
2013,0.3,brandy
2013,1.3,brandy
2013,0.8,brandy
2013,0.6,brandy
2013,0.6,brandy
2013,0.8,brandy
2013,0.8,brandy
2013,,brandy
2013,0.5,brandy
2013,0.6,brandy
2013,1.2,brandy
2013,0.5,brandy
2013,2.1,brandy
2013,0.6,brandy
2013,0.5,brandy
2013,1.7,brandy
2013,1.5,brandy
2013,1.7,brandy
2013,1.3,brandy
2013,0.7,brandy
2013,1.1,brandy
2013,0.7,brandy
2013,0.5,brandy
2013,0.3,brandy
2013,0.5,brandy
2013,0.4,brandy
2013,0.8,brandy
2013,0.9,brandy
2013,0.6,brandy
2013,0.4,brandy
2013,1.3,brandy
2013,0.4,brandy
2013,0.6,brandy
2013,0.6,brandy
2013,0.7,brandy
2013,1,brandy
2013,0.6,brandy
2013,1.4,brandy
2013,1,brandy
2013,,brandy
2013,0.2,brandy
2013,1,brandy
2013,0.9,brandy
2013,0.5,brandy
2013,0.6,brandy
2013,1,brandy
2013,0.8,brandy
2013,0.6,brandy
2013,1.3,brandy
2013,0.7,brandy
2013,0.5,brandy
2013,1,brandy
2013,0.5,brandy
2013,1.6,brandy
2013,0.7,brandy
2013,,brandy
2013,0.5,brandy
2013,1.5,brandy
2013,0.7,brandy
2013,1.7,brandy
2013,1,brandy
2014,0.7,brandy
2014,0.3,brandy
2014,0.6,brandy
2014,1,brandy
2014,0.7,brandy
2014,0.4,brandy
2014,0.3,brandy
2014,0.5,brandy
2014,0.3,brandy
2014,0.7,brandy
2014,0.5,brandy
2014,0.6,brandy
2014,0.6,brandy
2014,0.3,brandy
2014,0.4,brandy
2014,0.3,brandy
2014,0.6,brandy
2014,,brandy
2014,0.6,brandy
2014,0.1,brandy
2014,1.2,brandy
2014,0.5,brandy
2014,0.9,brandy
2014,1.7,brandy
2014,0.2,brandy
2014,1.2,brandy
2014,0.5,brandy
2014,0.6,brandy
2014,0.5,brandy
2014,0.7,brandy
2014,0.8,brandy
2014,1.1,brandy
2014,0.4,brandy
2014,0.5,brandy
2014,1.3,brandy
2014,0.4,brandy
2014,2,brandy
2014,0.6,brandy
2014,0.4,brandy
2014,1.7,brandy
2014,1.3,brandy
2014,1.7,brandy
2014,1,brandy
2014,0.7,brandy
2014,1,brandy
2014,0.6,brandy
2014,0.5,brandy
2014,0.3,brandy
2014,0.5,brandy
2014,0.4,brandy
2014,0.9,brandy
2014,1.1,brandy
2014,0.7,brandy
2014,0.4,brandy
2014,1.3,brandy
2014,0.3,brandy
2014,0.5,brandy
2014,0.6,brandy
2014,0.6,brandy
2014,1.3,brandy
2014,0.5,brandy
2014,1.3,brandy
2014,0.9,brandy
2014,1.3,brandy
2014,0.1,brandy
2014,0.9,brandy
2014,0.6,brandy
2014,0.4,brandy
2014,0.6,brandy
2014,0.8,brandy
2014,0.7,brandy
2014,0.6,brandy
2014,1.2,brandy
2014,0.6,brandy
2014,0.5,brandy
2014,0.9,brandy
2014,0.6,brandy
2014,1.4,brandy
2014,0.6,brandy
2014,,brandy
2014,0.5,brandy
2014,1.5,brandy
2014,0.6,brandy
2014,1.5,brandy
2014,1,brandy
2015,0.5,brandy
2015,0.3,brandy
2015,0.5,brandy
2015,0.9,brandy
2015,0.6,brandy
2015,0.4,brandy
2015,0.3,brandy
2015,0.5,brandy
2015,0.3,brandy
2015,0.7,brandy
2015,0.5,brandy
2015,0.6,brandy
2015,0.5,brandy
2015,0.3,brandy
2015,0.4,brandy
2015,0.3,brandy
2015,0.5,brandy
2015,,brandy
2015,0.5,brandy
2015,0.1,brandy
2015,1.1,brandy
2015,0.4,brandy
2015,0.9,brandy
2015,1.5,brandy
2015,0.2,brandy
2015,1.1,brandy
2015,0.5,brandy
2015,0.5,brandy
2015,0.5,brandy
2015,0.7,brandy
2015,0.7,brandy
2015,0.9,brandy
2015,0.4,brandy
2015,0.4,brandy
2015,1.3,brandy
2015,0.4,brandy
2015,1.7,brandy
2015,0.6,brandy
2015,0.3,brandy
2015,1.5,brandy
2015,1.2,brandy
2015,1.9,brandy
2015,1.1,brandy
2015,0.7,brandy
2015,0.9,brandy
2015,0.5,brandy
2015,0.4,brandy
2015,0.3,brandy
2015,0.5,brandy
2015,0.3,brandy
2015,0.8,brandy
2015,0.8,brandy
2015,0.7,brandy
2015,0.3,brandy
2015,1.1,brandy
2015,0.2,brandy
2015,0.5,brandy
2015,0.5,brandy
2015,0.6,brandy
2015,1.3,brandy
2015,0.4,brandy
2015,1.2,brandy
2015,0.9,brandy
2015,0.9,brandy
2015,0.1,brandy
2015,0.8,brandy
2015,0.5,brandy
2015,0.3,brandy
2015,0.5,brandy
2015,0.7,brandy
2015,0.6,brandy
2015,0.5,brandy
2015,1.1,brandy
2015,0.6,brandy
2015,0.6,brandy
2015,0.8,brandy
2015,0.5,brandy
2015,1.3,brandy
2015,0.5,brandy
2015,,brandy
2015,0.4,brandy
2015,1.3,brandy
2015,0.6,brandy
2015,1.3,brandy
2015,0.9,brandy
2016,0.5,brandy
2016,0.3,brandy
2016,0.5,brandy
2016,0.9,brandy
2016,0.6,brandy
2016,0.5,brandy
2016,0.3,brandy
2016,0.4,brandy
2016,0.3,brandy
2016,0.7,brandy
2016,0.5,brandy
2016,0.6,brandy
2016,0.6,brandy
2016,0.3,brandy
2016,0.5,brandy
2016,0.3,brandy
2016,0.5,brandy
2016,,brandy
2016,0.5,brandy
2016,0.1,brandy
2016,1.1,brandy
2016,0.4,brandy
2016,0.9,brandy
2016,1.3,brandy
2016,0.1,brandy
2016,1.2,brandy
2016,0.5,brandy
2016,0.5,brandy
2016,0.5,brandy
2016,0.6,brandy
2016,0.5,brandy
2016,0.7,brandy
2016,0.4,brandy
2016,0.4,brandy
2016,1.3,brandy
2016,0.4,brandy
2016,1.3,brandy
2016,0.7,brandy
2016,0.3,brandy
2016,1.1,brandy
2016,1.3,brandy
2016,1.9,brandy
2016,1,brandy
2016,0.7,brandy
2016,0.9,brandy
2016,0.6,brandy
2016,0.5,brandy
2016,0.3,brandy
2016,0.5,brandy
2016,0.3,brandy
2016,0.7,brandy
2016,0.8,brandy
2016,0.8,brandy
2016,0.3,brandy
2016,1.2,brandy
2016,0.2,brandy
2016,0.5,brandy
2016,0.6,brandy
2016,0.6,brandy
2016,1.2,brandy
2016,0.4,brandy
2016,1.3,brandy
2016,1,brandy
2016,1.1,brandy
2016,0.1,brandy
2016,0.8,brandy
2016,0.5,brandy
2016,0.4,brandy
2016,0.5,brandy
2016,0.7,brandy
2016,0.6,brandy
2016,0.5,brandy
2016,1.1,brandy
2016,0.6,brandy
2016,0.5,brandy
2016,0.9,brandy
2016,0.5,brandy
2016,1.3,brandy
2016,0.6,brandy
2016,,brandy
2016,0.4,brandy
2016,1.1,brandy
2016,0.5,brandy
2016,1.3,brandy
2016,1,brandy
